chromosome	start	end
7	132014759	132274759
7	44249599	44409599
7	18849623	18969623
7	155252695	155602694
7	86569316	86859316
7	145377093	145467093
7	131634759	131734759
7	29359616	29449616
7	2969634	3189634
7	7129631	7409631
7	51667696	51797696
7	139709800	139869800
7	156592694	156742694
7	25429619	25549619
7	116200054	116300054
7	115890054	115980054
7	150047089	150137088
7	38599600	38689600
7	132024759	132114759
7	14859625	14959625
7	147637092	147777092
7	147977092	148177092
7	77469317	77569317
7	97789312	97909312
7	115810054	116240054
7	148277092	148497092
7	149137091	149297091
7	69934986	70034986
7	34099612	34199612
7	130584759	130754759
7	142407812	142517686
7	157232694	157372692
7	135834748	135924748
7	130664759	131104759
7	138304745	138394745
7	99527623	99667623
7	120610054	120740054
7	98917623	99077623
7	36629606	36839605
7	126590054	126690054
7	36679606	36769605
7	3339632	3969632
7	2519634	2649634
7	129909840	129999841
7	22259619	22399619
7	22359619	22499619
7	36119610	36339609
7	25909620	26139620
7	2979634	3149634
7	154257085	154541710
7	137434746	137524746
7	154771710	155142703
7	155432694	155552694
7	2619634	2749634
7	107800445	108090444
7	29489616	29649616
7	130804759	130954759
7	39349599	39439599
7	127630053	127720052
7	157362692	157482692
7	86599316	86719316
7	35389610	35549610
7	98627623	98867623
7	104780447	105170447
7	22589619	22739619
7	36839605	36939605
7	47289598	47449598
7	54947693	55047693
7	107800445	108130444
7	37229605	37409603
7	27779619	27949619
7	41549598	41639598
7	47689598	47849598
7	22589619	22689619
7	8549630	8639630
7	98927623	99157623
7	155252695	155342695
7	109940057	110190057
7	70084986	70174986
7	28539618	28629618
7	105460446	105640446
7	138094745	138264745
7	154711710	154991710
7	3299632	3689632
7	151167086	151387086
7	26429620	26519620
7	96419312	96589312
7	50507698	50707697
7	25949620	26119620
7	20399623	20499623
7	49339596	49429596
7	89959314	90059314
7	104340447	104440447
7	36039610	36209609
7	154831710	154981710
7	14139625	14369625
7	29209616	29429616
7	97009312	97099312
7	92239314	92709313
7	147757092	147867092
7	131804759	131894759
7	48329597	48419597
7	37149605	37249605
7	129289840	129649840
7	123130054	123220054
7	22329619	22509619
7	4129632	4289632
7	27879619	28139619
7	69304986	69464986
7	42509599	42599599
7	28919617	29009616
7	8469630	8559630
7	44249599	44359599
7	16849624	16939624
7	22259619	22349619
7	35459610	35549610
7	47609598	47699598
7	86769316	86859316
7	98139312	98229312
7	99057623	99147623
7	104830447	104920447
7	107200445	107290445
7	128650054	128740054
7	128999841	129089841
7	36159610	36259609
7	127510053	127610053
7	127740052	127840053
7	135514748	135614748
7	142357497	142457851
7	45049599	45159599
7	92349314	92459314
7	129999841	130109841
7	155021710	155142703
7	22399619	22529619
7	77069317	77199317
7	138284745	138414745
7	155412694	155542694
7	22629619	22769619
7	37409603	37549603
7	139569799	139709800
7	148257092	148397092
7	23319619	23469619
7	75529318	75679318
7	95169312	95319312
7	98997623	99147623
7	150997086	151147086
7	16779625	16939624
7	98159312	98319312
7	132344759	132514760
7	127350054	127530053
7	139529799	139709800
7	23139619	23329619
7	139739800	139949800
7	22589619	22809619
7	127440054	127660053
7	3459632	3689632
7	28449619	28679617
7	16699625	16939624
7	22589619	22839619
7	44629599	44889599
7	92259314	92519314
7	44889599	45159599
7	131974759	132274759
7	139709800	140049800
7	151117086	151457086
7	27799619	28149619
7	129749840	130109841
7	27719619	28109619
7	26789619	27189619
7	127350054	127780052
7	130684759	131114759
7	151057086	151487086
7	28999616	29439616
7	105310447	105750446
7	359966	819637
7	28449619	28929617
7	130584759	131114759
22	42545991	42846006
22	42566006	42756006
22	42566006	42666006
22	22394398	22554401
22	32155986	32335986
22	31585986	31715986
22	34315988	34505989
22	45625881	45835881
22	33905986	33995986
22	30285989	30415989
22	29295988	29395988
22	29315988	29425988
22	19167513	19637523
22	19367523	19627523
22	24815968	24905968
22	40816004	41036004
22	18322766	18522766
22	38506007	38716005
22	40556004	40756004
22	40526004	40676004
22	40566004	40726004
22	39936005	40366004
22	39936005	40436004
22	39976005	40156005
22	39886005	40756004
22	39936005	40276004
22	39406005	39526005
22	25335967	25445967
22	40466004	40746004
22	37246042	37376041
22	30685989	30795989
22	30035989	30425989
22	30035989	30205989
22	33695986	33965986
22	33695986	34005986
22	43676006	43766006
22	34065986	34315988
22	24426448	24565968
22	25925967	26035967
22	25865967	26065967
22	25895967	26155967
22	40916004	41066004
22	30565989	30805989
22	30505989	30645989
22	30545989	30645989
22	39736005	39916005
22	42666006	42856006
22	30175989	30385989
22	36176047	36446048
22	36116047	36286047
22	28255988	28405988
22	27435962	27675961
22	35685993	35825993
22	23522187	23622187
22	40126005	40416004
22	40146005	40346004
22	46525880	46705897
22	18392766	18542766
22	40446004	40536004
22	17390890	17520890
22	45535881	45635881
22	19377523	19667523
22	25855967	26095967
22	43176006	43266006
22	19727523	19897523
22	19517523	19617523
22	41356004	41526004
22	17650890	17999029
22	22404398	22504393
22	40436004	40576004
22	50153648	50293648
22	46525880	46655897
22	31355986	31485986
22	30315989	30425989
22	38496007	38596007
22	23132489	23222180
22	39116005	39216005
22	19167513	19467523
22	46395880	46525880
22	24705968	24965968
22	34055986	34195987
22	40256005	40386004
22	28985988	29235988
22	24332194	24475952
22	39786005	39896005
22	29775989	29975989
22	38576007	38746005
22	36346048	36486048
22	30215989	30305989
22	26955966	27065963
22	37136045	37346042
22	43276006	43376006
22	42646006	42756006
22	36096047	36326048
22	50183648	50313648
22	44795880	44955880
22	48235749	48415768
22	48075749	48175749
22	40326004	40416004
22	29895989	30205989
22	33805986	33895986
22	26815966	27055964
22	45495881	45795880
22	41076004	41166004
22	18272766	18492766
22	29985989	30175989
22	35815993	35996047
22	42986006	43226006
22	42456004	42666006
22	33955986	34135986
22	19757523	19937523
22	23312174	23442187
22	18362766	18452766
22	27575962	27675961
22	26045967	26185967
22	34785990	34875992
22	30165989	30265989
22	39306005	39406005
22	43276006	43476006
22	35705993	35835993
22	34075986	34225988
22	40686004	40776004
22	34195987	34295988
22	47985749	48125749
22	19857523	19947523
22	46575897	46715897
22	29955989	30415989
22	22932471	23042485
22	33905986	34085986
22	40866004	41106004
22	36136047	36366048
22	40866004	41146004
22	28385988	28715988
22	48225749	48565817
22	32905987	33225986
22	27915961	28105998
22	23032484	23122490
22	33735986	33825986
22	29465988	29645989
22	40716004	40886004
22	31145987	31305987
22	28285988	28405988
22	36016047	36266047
22	26075967	26175967
22	45955880	46065880
22	26635966	26725966
22	26725966	26845966
22	43036006	43336006
22	48315749	48625812
22	29405988	29625989
22	33045986	33185986
22	27595962	27855961
22	26275967	26445966
22	48305749	48595812
22	23202179	23452187
22	47815750	47965749
22	30395989	30805989
22	35095991	35355989
22	40066005	40176005
22	26495966	26655966
22	33745986	34115986
22	39316005	39536005
22	39886005	39996005
22	26275967	26675966
22	48255749	48575812
22	18302766	18392766
22	25865967	25955967
22	36156047	36246047
22	36346048	36436048
22	23342167	23442187
22	27445962	27545961
22	48305749	48415768
22	25865967	25985967
22	33905986	34045986
22	41076004	41216004
22	34145987	34295988
22	24705968	24865968
22	45665881	45835881
22	17820890	17999029
22	26875966	27055964
22	42636006	42836006
22	26845966	27055964
22	38456007	38706005
22	35986047	36246047
22	36156047	36416048
22	43016006	43276006
22	26785966	27055964
22	39936005	40226005
22	40916004	41246004
22	42486004	42836006
20	38788641	39318640
20	19760644	19860644
20	19760644	19970644
20	31107803	31247802
20	35818403	36148402
20	1510646	1760646
20	46698743	46808743
20	46148744	46258744
20	23020637	23140637
20	23020637	23200637
20	59355056	59505056
20	52276539	52556539
20	55965056	56065056
20	5790646	5990646
20	5800646	5920646
20	22680638	23230637
20	4760646	4940646
20	49996537	50216539
20	34577922	34717922
20	48236537	48456537
20	39378640	39478640
20	39368640	39578640
20	56405056	56675056
20	35088403	35378403
20	35098403	35228403
20	10100648	10270648
20	41338640	41498640
20	39758640	39958640
20	9960648	10050648
20	17510645	17670645
20	19370644	19510644
20	19380644	19570644
20	47346537	47496537
20	45218639	45318639
20	1280644	1500646
20	37258643	37598643
20	37258643	37658643
20	1940646	2140646
20	12950648	13090647
20	56335056	56515056
20	52186539	52376539
20	52226539	52466539
20	52206539	52556539
20	42368640	42718640
20	44948638	45048639
20	52696539	52826539
20	49696537	49946537
20	44638639	45058639
20	44638639	44788639
20	37378643	37508643
20	37438643	37528643
20	37348643	37528643
20	37398643	37628643
20	37348643	37588643
20	20640644	20820643
20	32437806	32727806
20	32347806	32727806
20	32417806	32607806
20	32417806	32667806
20	32367806	32657806
20	32397806	32657806
20	22430638	22650638
20	56225056	56675056
20	22310638	22670638
20	58505055	58635055
20	13060648	13290647
20	5510646	5990646
20	5550646	5740646
20	5510646	6070647
20	5550646	5910646
20	8130647	8270647
20	36698402	36788402
20	36678402	36848402
20	52376539	52546539
20	49596537	49936537
20	43938640	44398639
20	43928640	44098640
20	35268403	35388403
20	17660645	17980644
20	49926537	50216539
20	56825056	57045056
20	8010647	8130647
20	8010647	8380647
20	39588640	39718640
20	39618640	39958640
20	24970636	25070636
20	47266538	47526537
20	54945056	55105056
20	45888744	46258744
20	45848651	46258744
20	45818648	46298744
20	45898744	46018744
20	46388744	46498744
20	8060647	8370647
20	52376539	52486539
20	770643	930643
20	8110647	8340647
20	56885056	57015056
20	9380647	9600647
20	43298641	43488641
20	4770646	4870646
20	34047820	34187922
20	47436537	47546537
20	36728402	36868402
20	50916539	51026539
20	44418639	44588639
20	37268643	37428643
20	34047820	34257922
20	43628641	43718641
20	39068640	39258640
20	57975055	58075055
20	56805056	56905056
20	62531353	62711353
20	8120647	8240647
20	40908640	40998640
20	32917806	33097805
20	45148639	45348639
20	19760644	19910644
20	47396537	47516537
20	49826537	49916537
20	4090647	4180647
20	60641	240641
20	45968744	46268744
20	1290644	1390644
20	40148639	40258639
20	47276538	47386537
20	16600645	16690645
20	19880644	19980644
20	36518402	36628402
20	19180644	19270644
20	19420644	19560644
20	1810646	1950646
20	44648639	44758639
20	36398402	36558402
20	59435056	59575056
20	35878403	36008403
20	5080646	5180646
20	55655056	55925056
20	11060648	11150648
20	57835055	57965055
20	22720638	22930637
20	30407803	30557803
20	43498641	43588641
20	2020646	2130646
20	52456539	52556539
20	30947803	31087803
20	32507806	32617806
20	58625055	58725056
20	39728640	39828640
20	2200646	2290646
20	50436539	50556539
20	36198402	36538402
20	55425056	55595056
20	5500646	5820646
20	33897803	34057825
20	6170647	6260647
20	40138639	40228639
20	53916539	54016538
20	25410636	25500636
20	37108643	37208643
20	20390644	20480644
20	61291352	61421352
20	31247802	31357806
20	38958640	39048640
20	5910646	6050646
20	40688640	40798640
20	41298640	41388640
20	38128643	38258642
20	42558640	42708640
20	59835056	59925056
20	18470644	18570644
20	30877803	31077803
20	43748641	43918640
20	43958640	44058640
20	39798640	39898640
20	57455055	57585055
20	36268402	36368402
20	4850646	4990646
20	20570644	20810643
20	22310638	22450638
20	12940648	13030648
20	42368640	42588640
20	12290648	12470648
20	30857803	30957803
20	61531352	61651352
20	6620647	6710647
20	20870643	20970641
20	17680645	17840644
20	310644	470644
20	17540645	17680645
20	32337806	32427806
20	44788639	45068639
20	39008640	39108640
20	34297922	34447922
20	34447922	34547922
20	45898744	46198744
20	23500637	23600637
20	56865056	56975056
20	42538640	42628640
20	20060644	20210644
20	14300646	14390646
20	46628744	46728743
20	48776537	49136537
20	17750645	17870644
20	42608640	42708640
20	32577806	32667806
20	51546539	51726539
20	4760646	4900646
20	8970647	9060647
20	33617803	33727803
20	54535056	54625056
20	22690638	22850638
20	39668640	39768640
20	13720647	13820646
20	43578641	43738641
20	44698639	44788639
20	48286537	48536537
20	25170636	25380636
20	42428640	42718640
20	59265058	59355056
20	57565055	57735055
20	1430645	1520646
20	16260645	16490645
20	19270644	19370644
20	51026539	51116539
20	34067825	34327922
20	5980646	6070647
20	30437803	30707803
20	37588643	37678643
20	32907806	33067805
20	23030637	23160637
20	58325055	58485055
20	7110647	7200647
20	51766539	51866539
20	47028743	47156538
20	19710644	19980644
20	23320637	23610637
20	10540648	10630648
20	12980648	13080647
20	40048640	40218639
20	50896539	50986539
20	16320645	16410645
20	46588744	46788743
20	18620644	18760644
20	10490648	10590648
20	40978640	41128640
20	10640648	10730648
20	38968640	39108640
20	45098639	45198639
20	39228640	39318640
20	39618640	39908640
20	19250644	19450644
20	57045056	57245056
20	33307804	33407803
20	14860646	14990646
20	1950646	2100646
20	38188643	38278642
20	41178640	41278640
20	5910646	6010646
20	46308744	46428744
20	45678639	45778639
20	30957803	31117803
20	31487806	31897806
20	56205056	56385056
20	36638402	36848402
20	19670644	19980644
20	5340646	5440646
20	16060645	16190645
20	51616539	51706539
20	39358640	39448640
20	55405056	55505056
20	56435056	56685056
20	11100648	11250648
20	56495056	56675056
20	54086538	54255058
20	58825058	58925058
20	51806539	51976539
20	56945056	57035056
20	59355056	59545056
20	8130647	8700647
20	41318640	41578640
20	41838640	41938640
20	20850643	21070641
20	35918403	36178402
20	46678743	46908743
20	46728743	46818743
20	22690638	22780638
20	39488640	39578640
20	2510646	2630646
20	39328640	39418640
20	40508640	40698640
20	58895058	59055058
20	38978640	39278640
20	51046539	51146539
20	10620648	11200648
20	43718641	43928640
20	39688640	39968640
20	19230644	19590644
20	39138640	39318640
20	51586539	51816539
20	5680646	5770646
20	8000647	8090647
20	36448402	36538402
20	40508640	40598640
20	43928640	44018640
20	46888743	46978743
20	50076537	50166539
20	52196539	52286539
20	58495055	58585055
20	10150648	10250648
20	17670645	17770645
20	32557806	32657806
20	37258643	37358643
20	42378640	42478640
20	49926537	50026537
20	52356539	52456539
20	58535055	58635055
20	33897803	34007803
20	56405056	56515056
20	4810646	4930646
20	13150647	13270647
20	39848640	39968640
20	10120648	10250648
20	17670645	17800645
20	22820638	22950637
20	30437803	30567803
20	51846539	51976539
20	52246539	52376539
20	36658402	36798402
20	39338640	39478640
20	41248640	41388640
20	49676537	49816537
20	39618640	39768640
20	43308641	43458641
20	9910648	10070648
20	42378640	42538640
20	22820638	22990637
20	37438643	37608643
20	41208640	41388640
20	5870646	6060647
20	18380644	18570644
20	22820638	23020637
20	44858639	45058639
20	4720646	4930646
20	5800646	6010646
20	45108639	45318639
20	48296537	48506537
20	24960636	25180636
20	10430648	10660648
20	56335056	56575056
20	46728743	46978743
20	48256537	48506537
20	1240644	1500646
20	54036538	54255058
20	22310638	22580638
20	34037811	34307922
20	49596537	49866537
20	46518744	46808743
20	46688743	46978743
20	56335056	56625056
20	49636537	49936537
20	44728639	45058639
20	8350647	8700647
20	38778641	39148640
20	48136537	48506537
20	17510645	17920644
20	13090647	13540647
20	34037811	34537922
20	5530646	6060647
17	25567026	25807026
17	25557026	25657026
17	7643318	7903318
17	7643318	7953318
17	55947361	56077361
17	75516082	75916082
17	75536082	75756082
17	75536082	76016081
17	25777026	25867026
17	66166141	66466141
17	66146141	66446141
17	78113799	78233799
17	41647368	41767368
17	74316081	74446082
17	46297362	46387362
17	46327362	46687362
17	46307362	46737362
17	46227362	46687362
17	48937361	49027361
17	48847361	49037361
17	63296118	63536118
17	78563800	78833800
17	37866253	38126253
17	74186081	74286081
17	74176081	74456082
17	27957018	28067018
17	27997018	28107018
17	55357361	55737361
17	76276081	76426081
17	1983294	2143294
17	1983294	2073294
17	1973294	2263294
17	31117018	31277018
17	40472018	40672018
17	71626139	71806139
17	74056081	74296081
17	61697360	61917360
17	61697360	61797360
17	9913317	10083317
17	78643800	78863800
17	32527019	32697019
17	56297361	56497361
17	56317361	56537361
17	7803318	7893318
17	7783318	7943318
17	71246139	71366139
17	20023313	20133313
17	8313318	8643318
17	8303318	8693318
17	6803319	6913319
17	75786082	75916082
17	75736082	75896082
17	75776082	76016081
17	33937019	34077019
17	21033313	21143313
17	19493313	19593313
17	64706118	64886117
17	57417361	57597361
17	57397361	57517361
17	5493320	6333320
17	4113295	4413295
17	27097018	27247018
17	27137018	27247018
17	45317366	45417366
17	17253314	17353314
17	693240	893240
17	33637019	33867019
17	7373319	7513318
17	34287004	34477382
17	34996457	35436934
17	66256141	66446141
17	32877019	33447019
17	32867019	33197019
17	7233319	7393319
17	7233319	7483318
17	9803317	10523317
17	2743294	2923294
17	62217360	62377360
17	62127360	62367360
17	62107360	62347360
17	62107360	62207360
17	73626080	73746081
17	32117019	32257019
17	32107019	32477019
17	33297019	33427019
17	40172018	40262018
17	75326082	75436082
17	17783314	17933314
17	9963317	10103317
17	9963317	10073317
17	54897361	55027361
17	54907361	55077361
17	55517361	55607361
17	55537361	55647361
17	40112018	40272018
17	13573317	13773317
17	47777362	47867362
17	47757362	47907362
17	44097366	44237366
17	77166082	77296082
17	77733799	77963799
17	17573314	17923314
17	38556252	38716252
17	19363313	19563313
17	63416118	63506118
17	17013314	17143314
17	39056252	39486252
17	38446252	38716252
17	46417362	46677362
17	46407362	46587362
17	33487019	33867019
17	73436081	73536081
17	43707366	43937366
17	64476118	64626118
17	72366139	72466139
17	76706082	76796082
17	76696082	76836082
17	61517361	61697360
17	47667362	47867362
17	47657362	47897362
17	47637362	47777362
17	76496082	76826082
17	53657361	53757361
17	53657361	53807361
17	13523317	13753317
17	62966118	63056118
17	65466116	65596116
17	14253317	14363317
17	40582018	40672018
17	30797018	30917018
17	1443294	1543294
17	75076082	75276082
17	28147018	28257018
17	6943319	7083319
17	44077366	44217366
17	19413313	19673313
17	56417361	56507361
17	17253314	17523314
17	28447018	28597018
17	38356252	38456252
17	45957366	46047366
17	8103318	8213318
17	66286141	66376141
17	30037019	30127019
17	26307026	26397026
17	72576139	72666139
17	53177361	53357361
17	35427300	35526927
17	52247361	52357361
17	53437361	53527361
17	40872018	40982017
17	61747360	61907360
17	27107018	27197018
17	55607361	55707361
17	37886253	38006253
17	45727366	45887366
17	49837360	49947360
17	48267361	48377361
17	29537018	29717018
17	3763294	3913294
17	26117026	26207026
17	65476116	65616116
17	40462018	40582018
17	46877362	46977362
17	64286118	64426118
17	53597361	53807361
17	42537368	42627368
17	76076081	76196081
17	58327361	58527361
17	78063799	78233799
17	76486082	76706082
17	78403800	78553800
17	77096082	77366082
17	56437361	56527361
17	11373317	11493317
17	56757361	57067361
17	8033318	8213318
17	63306118	63406118
17	50077360	50177360
17	14513317	14683317
17	32487019	32697019
17	62466117	62646118
17	38136253	38276253
17	46727362	46877362
17	39706252	39796252
17	62367360	62486117
17	35880103	35990030
17	40962018	41102017
17	46557362	46667362
17	16923314	17083314
17	56657361	56797361
17	62107360	62247360
17	78553800	78743800
17	16943314	17033314
17	19333313	19433313
17	66606141	66726141
17	37866253	38036253
17	10643317	10763317
17	38326253	38416252
17	56077361	56287361
17	2753294	2843294
17	46587362	46697362
17	60787361	61027361
17	34297002	34397360
17	17593314	17763314
17	26317026	26467026
17	38226253	38406252
17	2273294	2513294
17	78213799	78333800
17	59217361	59317361
17	11543317	11633317
17	1563294	1793294
17	29867019	30137019
17	66036116	66166141
17	55697361	55807361
17	33887019	33997019
17	6803319	7033319
17	75546082	75706082
17	47297362	47477362
17	72996095	73186095
17	953240	1043207
17	26237026	26557026
17	59317361	59407361
17	77176082	77396082
17	39066252	39166252
17	77176082	77336082
17	55407361	55617361
17	67066141	67186141
17	35850106	36000029
17	53427361	53607361
17	72656139	72816139
17	3863294	3953294
17	41757368	41857368
17	11583317	11763317
17	56597361	57087361
17	38816252	38906252
17	11853317	11973317
17	65116116	65296116
17	31637018	31737018
17	42847368	42937368
17	74636082	74726082
17	29927019	30127019
17	72866123	72976095
17	48837361	48927361
17	27137018	27287018
17	38136253	38236253
17	63586118	63686118
17	64396118	64526118
17	433240	613240
17	73116095	73236081
17	73526081	73666080
17	14153317	14713317
17	8753317	8873317
17	65186116	65296116
17	49647361	49747360
17	45007366	45097366
17	38446252	38606252
17	33487019	33587019
17	50187360	50277360
17	74446082	74686082
17	47497362	47587362
17	55357361	55557361
17	73426081	73646080
17	52347361	52437361
17	13953317	14223317
17	4123295	4443295
17	55067361	55167361
17	53057361	53387361
17	35227229	35377299
17	71756139	71926139
17	36070008	36159975
17	74056081	74216081
17	76076081	76236081
17	39876252	39996252
17	78223799	78363800
17	71416139	71676139
17	13713317	13803317
17	56687361	57087361
17	71516139	71626139
17	47847362	47937363
17	78573800	78783800
17	44927366	45067366
17	13663317	13763317
17	35127184	35347299
17	78773800	78863800
17	55467361	55667361
17	63496118	63606118
17	9823317	10223317
17	27887018	28067018
17	77506082	77643862
17	10073317	10163317
17	38756252	38956252
17	44807366	45057366
17	80367876	80507876
17	59007361	59417361
17	43727366	43817366
17	72776139	72866123
17	49037361	49147361
17	31827018	31917019
17	56097361	56267361
17	8343318	8763317
17	26967018	27237018
17	39036252	39656252
17	7583318	7943318
17	6733319	6823319
17	64476118	64696118
17	38136253	38456252
17	35147274	35337299
17	62926118	63086118
17	33757019	33847019
17	74416082	74676082
17	3753294	3853294
17	71516139	71716139
17	26817018	26957018
17	13743317	13913317
17	30007019	30147019
17	74036081	74176081
17	59137361	59457361
17	46097366	46227362
17	32737019	32827019
17	1793294	2273294
17	49697361	49817360
17	70166141	70256141
17	68086141	68176141
17	39876252	40026253
17	25657026	25927026
17	17363314	17493314
17	17943314	18103314
17	39406252	39706252
17	78563800	78663800
17	45907366	46087366
17	19233313	19363313
17	14673317	14763317
17	62926118	63176118
17	71646139	71946139
17	68836141	69046141
17	3683294	3963294
17	11753317	11853317
17	8663318	8803317
17	49947360	50127360
17	33877019	34087019
17	70756139	70866139
17	17603314	17793314
17	71986139	72076139
17	10213317	10523317
17	27347018	27507018
17	5503320	5593320
17	35237253	35476922
17	53417361	53577361
17	28417018	28607018
17	17693314	17783314
17	17843314	17933314
17	40462018	40552018
17	44147366	44237366
17	61617361	61707360
17	64476118	64566118
17	66166141	66256141
17	6953319	7053319
17	7363319	7463317
17	21053313	21153313
17	27087018	27187018
17	31177018	31277018
17	47367362	47467362
17	56297361	56397361
17	64716118	64816118
17	78263799	78363800
17	38016253	38126253
17	1983294	2103294
17	17773314	17893314
17	56147361	56267361
17	77733799	77853799
17	33487019	33617019
17	38816252	38946252
17	61677359	61807360
17	73406081	73536081
17	21033313	21173312
17	34287004	34427394
17	75136082	75276082
17	78573800	78713800
17	7743318	7893318
17	19333313	19483313
17	45257366	45407366
17	61337361	61487361
17	71516139	71666139
17	77733799	77883799
17	25637026	25797026
17	27967018	28127018
17	40152018	40312018
17	61647361	61807360
17	63526118	63686118
17	72326139	72486139
17	32297019	32467019
17	33487019	33657019
17	55537361	55707361
17	7333319	7513318
17	19483313	19663313
17	28087018	28267018
17	40462018	40642018
17	62107360	62287360
17	78133799	78313800
17	47577362	47767362
17	74106081	74296081
17	76296081	76486082
17	25597026	25797026
17	27047018	27247018
17	72656139	72856123
17	74256081	74456082
17	8003318	8213318
17	20943313	21153313
17	61277361	61487361
17	74056081	74266081
17	77096082	77306082
17	1983294	2203294
17	9883317	10103317
17	10543317	10763317
17	17563314	17783314
17	32107019	32327019
17	47687362	47907362
17	75756082	75976081
17	653240	883240
17	2693294	2923294
17	47237362	47467362
17	13493317	13733317
17	31037018	31277018
17	32457019	32697019
17	73436081	73686080
17	31657018	31927019
17	1793294	2073294
17	25557026	25877026
17	40352018	40682018
17	61147361	61487361
17	34986458	35337299
17	9823317	10183317
17	25557026	25917026
17	75656082	76016081
17	13493317	13913317
17	119791	613240
17	26127026	26617026
17	17283314	17783314
17	32857019	33397019
8	27917517	28187517
8	37387518	37567518
8	37387518	37527518
8	41847518	41997518
8	23707513	24057513
8	126522242	126632244
8	126492242	126662244
8	101942228	102112228
8	11257509	11407509
8	133942245	134052245
8	133892245	134052245
8	133872245	134472243
8	133862245	134222243
8	19727511	19987511
8	81142235	81262235
8	81152235	81372235
8	131182246	131332246
8	131132246	131472246
8	131132246	131392246
8	38697518	38787518
8	134252243	134342243
8	134222243	134462243
8	134282243	134442243
8	125602241	125972242
8	125602241	125742241
8	125532241	126102242
8	125592241	125922242
8	19267511	19627511
8	80682235	80932235
8	80592235	80942235
8	26247516	26437516
8	42555143	42655143
8	42337518	42525143
8	17567509	17757509
8	30527517	30667516
8	101842228	102252228
8	101862228	102322228
8	102982228	103092228
8	23027513	23277513
8	8137522	8327510
8	8157522	8257510
8	146075385	146225386
8	128742246	128942246
8	128732246	129012246
8	128792246	129162246
8	101152228	101542228
8	23167513	23307513
8	61682559	61822559
8	61562559	61842559
8	61542559	62012559
8	61572559	61942559
8	61672559	61932559
8	61682559	62002559
8	61632559	61732559
8	61572559	61782559
8	103672228	103822228
8	103592228	103802228
8	61752559	61852559
8	61852559	61942559
8	53032560	53192560
8	53022560	53322560
8	145865385	145965385
8	41997518	42237518
8	42027518	42147518
8	19377511	19567511
8	9937510	10037510
8	9907510	10207510
8	22277513	22427513
8	101322228	101542228
8	42257518	42535143
8	128922246	129192246
8	52732560	52942560
8	101452228	101582228
8	131482246	131702246
8	46961622	47121622
8	71062235	71312235
8	71022235	71452235
8	38027518	38247518
8	81602235	81882235
8	101712228	101872228
8	101722228	101842228
8	73912235	74092235
8	42127518	42237518
8	42147518	42267518
8	134072245	134162244
8	20087511	20237511
8	125762242	125982242
8	125752242	125922242
8	123732239	123922240
8	123742239	124012240
8	101562228	101832228
8	29907516	30017516
8	480000	780000
8	500000	630000
8	130952246	131112246
8	130942246	131032246
8	81912235	82052235
8	81902235	82022235
8	81902235	82152235
8	129002246	129192246
8	104282228	104382228
8	8647510	8867510
8	8627510	8787510
8	66672235	66962235
8	6437521	6667521
8	11647509	11737509
8	6287521	6637521
8	37257518	37567518
8	81532235	81912235
8	29417517	29547516
8	29347517	29487516
8	80992235	81112235
8	80992235	81152235
8	6547521	6637521
8	29707516	29807516
8	125042240	125392241
8	125052241	125202241
8	27187517	27287517
8	27167517	27457517
8	4077522	4177522
8	95812228	95932228
8	95832228	96042228
8	66742235	66952235
8	22477513	22797513
8	22497513	22697513
8	22447513	22537513
8	1838166	1978166
8	6347521	6637521
8	126172242	126612244
8	126122242	126672244
8	126172242	126652244
8	126142242	126382242
8	126152242	126412242
8	126122242	126412242
8	103272228	103832228
8	103272228	103412228
8	126122242	126452242
8	141540099	141630099
8	142100099	142190099
8	50892560	50982560
8	146095385	146215386
8	86352229	86442229
8	141470099	141610099
8	135722243	135842243
8	41907518	41997518
8	71072235	71292235
8	101262228	101552228
8	27167517	27347517
8	103042228	103152228
8	22517513	22607513
8	82682235	82792235
8	55282560	55372560
8	120872240	121102239
8	56772559	56862559
8	95922228	96042228
8	96122228	96282228
8	101302228	101412228
8	142240099	142340099
8	26247516	26337516
8	101952228	102152228
8	8277510	8407510
8	50572560	50662560
8	42357518	42445143
8	105522228	105772228
8	81452235	81542235
8	126122242	126702244
8	81982235	82142235
8	41677518	41777518
8	101412228	101502228
8	12587509	12697509
8	134502243	134592243
8	28177517	28277517
8	20657511	20757511
8	125042240	125422241
8	146125385	146235386
8	138352243	138452243
8	71282235	71452235
8	39887519	40067519
8	128352245	128622245
8	29237517	29387517
8	133402247	133622246
8	81772235	81862235
8	19497511	19607511
8	94722228	94972228
8	121702240	121822240
8	109922229	110342229
8	68872235	68962235
8	130872246	130992246
8	81972235	82072235
8	27717517	27837517
8	50602560	50692560
8	101572228	101662228
8	122162240	122272240
8	125092241	125202241
8	97822228	97912228
8	48512562	48602562
8	120912240	121082239
8	74792235	74882235
8	55082560	55352560
8	41287519	41387519
8	42277518	42395143
8	91562228	91672228
8	126232242	126422242
8	20007511	20097511
8	146005385	146105385
8	1838166	1928166
8	28207517	28297517
8	82022235	82142235
8	74042235	74142235
8	1758166	1988159
8	40117519	40857519
8	10957510	11047509
8	61722559	61922559
8	73322235	73422235
8	25577516	25667516
8	56832559	56922559
8	102382228	102522228
8	38327518	38497518
8	131232246	131322246
8	8747510	8867510
8	28057517	28157517
8	82562235	82662235
8	140892244	141030097
8	109592229	109692229
8	35157518	35247518
