chromosome	start	end
11	18300000	18540000
11	67770000	67980000
11	82390000	82600000
11	22350000	22570000
11	6220000	6390000
11	101920000	102150000
11	86160000	86320000
11	9600000	9770000
11	73660000	73910000
11	66050000	66230000
11	132010000	132220000
11	113170000	113410000
11	93940000	94150000
11	78830000	79220000
11	17600000	17750000
11	19090000	19290000
11	114690000	114950000
11	67390000	67570000
11	112160000	112460000
11	91940000	92210000
11	10010000	10330000
11	120820000	121030000
11	119360000	119530000
11	15720000	16000000
11	12540000	12700000
11	73410000	73650000
11	67020000	67150000
11	34390000	34520000
11	104470000	104800000
11	106190000	106390000
11	127690000	127890000
11	9780000	10000000
11	102380000	102540000
11	115420000	115650000
11	115030000	115200000
11	76910000	77140000
11	97730000	97920000
11	62350000	62480000
11	103790000	104040000
11	103540000	103770000
11	77930000	78120000
11	70640000	70800000
11	76050000	76230000
11	35640000	35850000
11	28140000	28370000
11	46680000	46860000
11	28570000	28720000
12	128730000	131210000
12	37850000	39680000
12	97410000	98800000
12	73110000	74890000
12	60970000	62310000
12	97730000	98790000
12	44340000	45400000
12	97750000	98530000
12	70240000	71130000
12	45510000	46160000
12	93250000	93810000
12	5180000	5890000
12	78880000	79770000
12	108400000	108790000
12	78850000	79590000
12	18600000	19350000
12	1730000	1900000
12	132260000	132570000
12	69230000	69640000
12	8780000	9220000
12	51780000	52380000
12	45510000	46390000
12	133280000	133440000
12	54610000	54820000
12	2080000	2800000
12	12220000	12870000
12	5100000	6070000
12	94510000	95390000
12	103260000	103940000
12	86330000	87320000
12	56120000	56500000
12	109030000	109230000
12	105560000	105800000
12	58930000	59510000
12	122720000	122990000
12	118590000	118830000
12	77440000	78110000
12	131380000	132190000
12	79790000	80590000
12	57700000	57880000
12	3240000	3400000
12	38810000	39640000
12	7350000	7940000
12	66570000	67170000
12	3940000	4660000
12	10380000	10850000
12	6150000	6400000
12	58700000	59560000
12	52720000	53400000
12	12930000	13400000
12	55070000	55490000
12	1910000	2060000
12	58330000	59570000
12	120980000	121700000
12	49690000	49980000
12	18350000	19450000
12	27060000	27860000
12	58730000	59310000
12	52740000	53270000
12	78550000	79780000
12	41640000	42460000
12	43800000	44320000
12	56570000	56910000
12	75130000	75610000
12	112140000	112870000
12	20830000	21420000
12	65190000	65640000
12	99460000	100140000
12	97870000	98500000
12	79790000	79950000
12	104560000	104750000
12	48110000	48590000
12	55550000	56020000
12	91560000	91750000
12	109930000	110240000
12	71170000	71760000
12	53420000	53910000
12	69760000	69990000
12	38900000	39520000
12	107350000	107500000
12	117650000	118280000
12	64050000	64210000
12	68730000	69090000
12	64840000	65150000
12	25350000	25560000
12	24990000	25340000
12	57150000	57390000
12	53910000	54090000
12	19890000	20790000
12	91770000	93070000
12	77430000	78330000
12	1730000	2090000
12	18380000	19350000
12	13160000	13400000
12	28340000	29180000
12	93150000	93820000
12	108320000	108900000
12	120540000	120730000
12	34270000	34860000
12	70970000	71130000
12	114400000	115050000
12	30990000	31400000
12	54140000	54610000
12	115090000	116360000
12	53440000	53600000
12	42860000	43740000
12	27870000	29200000
12	9440000	9630000
12	67710000	68390000
12	110480000	110870000
12	119500000	119990000
12	46510000	47420000
12	104770000	105410000
12	15740000	16040000
12	124840000	125260000
12	102300000	103180000
12	56880000	57030000
12	121010000	121440000
12	9430000	9880000
12	78340000	78540000
12	54380000	54600000
12	25120000	25310000
12	14920000	15170000
12	56580000	57020000
12	112620000	112860000
12	85250000	85460000
12	52520000	53400000
12	49440000	49660000
12	64650000	64800000
12	110890000	111060000
12	82200000	82690000
12	7360000	7640000
12	87410000	88420000
12	510000	680000
12	11370000	11650000
12	117140000	117610000
12	95950000	96250000
12	123270000	123740000
12	48100000	48240000
12	96620000	96920000
12	109540000	109850000
12	31550000	31800000
12	14370000	14650000
12	120740000	120970000
12	75720000	75900000
12	45560000	45810000
12	96970000	97410000
12	91360000	91550000
12	62990000	63190000
12	10390000	10720000
12	101160000	101730000
12	51150000	51770000
12	6680000	6970000
12	106770000	107350000
12	57910000	58140000
12	27550000	27830000
12	120100000	120530000
12	111360000	111760000
12	53420000	53710000
12	8230000	8400000
12	92550000	92980000
12	8800000	9060000
12	17880000	18040000
12	57450000	57640000
12	52540000	52730000
12	32500000	32890000
12	88240000	88400000
12	48600000	49040000
12	84220000	84830000
12	59300000	59500000
12	7980000	8200000
12	22210000	22570000
12	59790000	60230000
12	49080000	49390000
12	121910000	122120000
12	69240000	69500000
12	88490000	89400000
12	125260000	125410000
12	58370000	58700000
12	123750000	124120000
12	42510000	42750000
12	22610000	22830000
12	124860000	125050000
12	96430000	96610000
12	90670000	91310000
12	93890000	94160000
12	51790000	52240000
12	77010000	77190000
12	121730000	121900000
12	111820000	112130000
12	132980000	133200000
12	24190000	24960000
12	40140000	40530000
12	105800000	106590000
12	91350000	91760000
12	49990000	50150000
12	75920000	76080000
12	76990000	77420000
12	32210000	32470000
12	30790000	30970000
12	50150000	50470000
12	64230000	64650000
12	89410000	89870000
12	85850000	86290000
12	13420000	13840000
12	95440000	95930000
12	53710000	53900000
12	11700000	12190000
12	50860000	51140000
12	12520000	12740000
12	120380000	120530000
12	124240000	124510000
12	12920000	13150000
12	15420000	15680000
12	14380000	14520000
12	123010000	123260000
12	10720000	10910000
12	26250000	26840000
12	78110000	78320000
12	62640000	62810000
12	117450000	117620000
12	80800000	81170000
12	98800000	99090000
12	48090000	48360000
12	123270000	123460000
12	56710000	56870000
12	43800000	44120000
12	27870000	28340000
12	24970000	25110000
12	116410000	116710000
12	21850000	22160000
12	65670000	66520000
12	70610000	70770000
12	27870000	28110000
12	2940000	3160000
12	6830000	6960000
12	16170000	16500000
12	12230000	12500000
12	116400000	117110000
12	10930000	11360000
12	46760000	46950000
12	113620000	113880000
12	107500000	108030000
12	47420000	48080000
12	123460000	123730000
12	25580000	26200000
12	21640000	21850000
12	44120000	44300000
12	51790000	51930000
12	93380000	93800000
12	101800000	102150000
12	76450000	76750000
12	93880000	94500000
12	80180000	80590000
12	104330000	104530000
12	12520000	12870000
12	124520000	124810000
12	71990000	72150000
12	52240000	52390000
12	88530000	88960000
12	3410000	3930000
12	3990000	4400000
12	66530000	66820000
12	125050000	125250000
12	51160000	51430000
12	122830000	123010000
12	4920000	5160000
12	99120000	99410000
12	27070000	27470000
12	50570000	50810000
12	31820000	32140000
12	113430000	113610000
12	76210000	76430000
12	46520000	46750000
12	40380000	40520000
12	115110000	115430000
12	72650000	73060000
12	113900000	114380000
12	58730000	58940000
12	68040000	68350000
12	127580000	127810000
12	95480000	95730000
12	94940000	95370000
12	96660000	96790000
12	85520000	85810000
12	6420000	6660000
12	75910000	76430000
12	41330000	41640000
12	66240000	66510000
12	65700000	65940000
12	52980000	53260000
12	49210000	49410000
12	70290000	70550000
12	89420000	89740000
12	91780000	92150000
12	94520000	94880000
12	106620000	106770000
12	54160000	54350000
12	84920000	85240000
12	89930000	90510000
12	3730000	3920000
12	680000	860000
12	105810000	106080000
12	107510000	107710000
12	79580000	79760000
12	22940000	23270000
12	45930000	46130000
12	89930000	90100000
12	1220000	1710000
12	79950000	80140000
12	116710000	117050000
12	4410000	4650000
12	2160000	2410000
12	47430000	47710000
12	72370000	72620000
12	47810000	48050000
12	80320000	80580000
12	46760000	47070000
12	127880000	128180000
12	29670000	29960000
12	59570000	59760000
12	19460000	19870000
12	63210000	63470000
12	5270000	5530000
12	60490000	60890000
12	121010000	121170000
12	46150000	46390000
12	51450000	51760000
12	89000000	89390000
12	9900000	10100000
12	67730000	68020000
12	80830000	81040000
12	72160000	72360000
12	87020000	87250000
12	125450000	125610000
12	77220000	77420000
12	20570000	20780000
12	58940000	59270000
12	47070000	47410000
12	94160000	94500000
12	40540000	40740000
12	108150000	108310000
12	95730000	95920000
12	102900000	103130000
12	59990000	60200000
12	48380000	48590000
12	71790000	71980000
12	69090000	69240000
12	4180000	4390000
12	77530000	77760000
12	26260000	26570000
12	70780000	70950000
12	92200000	92540000
12	100750000	100950000
12	81180000	81350000
12	19900000	20070000
12	1060000	1220000
12	100200000	100410000
12	96260000	96430000
12	118280000	118450000
12	121440000	121680000
12	76760000	76990000
12	112130000	112280000
12	30000000	30400000
12	4660000	4880000
12	28120000	28330000
12	106360000	106530000
12	29210000	29440000
12	16540000	16790000
12	24750000	24960000
12	10150000	10300000
12	93150000	93370000
12	100430000	100610000
12	24510000	24760000
12	66860000	67130000
12	26850000	27040000
12	40180000	40370000
12	39730000	39900000
12	19020000	19290000
12	103970000	104130000
12	102320000	102450000
12	15190000	15390000
12	116710000	116870000
12	22350000	22490000
12	62830000	62980000
12	68400000	68600000
12	65950000	66220000
12	26590000	26810000
12	102690000	102890000
12	52770000	52950000
12	88040000	88240000
12	115930000	116170000
12	19680000	19870000
12	115610000	115900000
12	19470000	19660000
12	2470000	2690000
12	80180000	80320000
12	65950000	66100000
13	111990000	113140000
13	53800000	58040000
13	19020000	20130000
13	38200000	39500000
13	38340000	39400000
13	34430000	35730000
13	73570000	74290000
13	93870000	94820000
13	85690000	86400000
13	78700000	79570000
13	36540000	37390000
13	76440000	77560000
13	28620000	29270000
13	108000000	108540000
13	46200000	46690000
13	50660000	51430000
13	96840000	97410000
13	32590000	33160000
13	72550000	73210000
13	63680000	64680000
13	46100000	46780000
13	33160000	34320000
13	109590000	110430000
13	30040000	30700000
13	90740000	91540000
13	20750000	21510000
13	47070000	47330000
13	103580000	104440000
13	98490000	99340000
13	43120000	44450000
13	36860000	37380000
13	37390000	37580000
13	65030000	66220000
13	27940000	28570000
13	28620000	29380000
13	97670000	98030000
13	40630000	41290000
13	25140000	25580000
13	30700000	31730000
13	60250000	61010000
13	97880000	98010000
13	76250000	76440000
13	109570000	110790000
13	47380000	48360000
13	33700000	34120000
13	74910000	75840000
13	101790000	102430000
13	110840000	111110000
13	31750000	32420000
13	96180000	96520000
13	39610000	40230000
13	29410000	29930000
13	101340000	101760000
13	98490000	98650000
13	93860000	95050000
13	27950000	28410000
13	48650000	49350000
13	26100000	26670000
13	62980000	63660000
13	71870000	72460000
13	45580000	45910000
13	103220000	103520000
13	98490000	99090000
13	104490000	105190000
13	26740000	27290000
13	24490000	24830000
13	80970000	81480000
13	85460000	86410000
13	107850000	108030000
13	108930000	109560000
13	31190000	31630000
13	42240000	42710000
13	21770000	22080000
13	77580000	78090000
13	34490000	35120000
13	35760000	36540000
13	29240000	29390000
13	107840000	108550000
13	27280000	27510000
13	44470000	44620000
13	79880000	80140000
13	30050000	30320000
13	95830000	96060000
13	32460000	33150000
13	100620000	101190000
13	32020000	32390000
13	98060000	98460000
13	113280000	113550000
13	111210000	111550000
13	95060000	95270000
13	102770000	103170000
13	80240000	80940000
13	52410000	52720000
13	41640000	41910000
13	51990000	52380000
13	92010000	92420000
13	99090000	99330000
13	77090000	77550000
13	23920000	24470000
13	52010000	52160000
13	59460000	59890000
13	80340000	80940000
13	107230000	107820000
13	28880000	29240000
13	34120000	34330000
13	76130000	76440000
13	41960000	42230000
13	23390000	23900000
13	73350000	74290000
13	107560000	107790000
13	31780000	32000000
13	111560000	111940000
13	51690000	51930000
13	45920000	46100000
13	77600000	77910000
13	52160000	52350000
13	50230000	50520000
13	62630000	62940000
13	49160000	49340000
13	87510000	87930000
13	20220000	20480000
13	27540000	27940000
13	24860000	25130000
13	21510000	21750000
13	108550000	108830000
13	99820000	100100000
13	78340000	78700000
13	43650000	44450000
13	110440000	110780000
13	22190000	22860000
13	39970000	40190000
13	94830000	95020000
13	30500000	30690000
13	74320000	74710000
13	95320000	95660000
13	107330000	107550000
13	74320000	74890000
13	49860000	50020000
13	67270000	67810000
13	68000000	68350000
13	49830000	50190000
13	31210000	31380000
13	20550000	20750000
13	113590000	113910000
13	37650000	38180000
13	44470000	45030000
13	20760000	21060000
13	73380000	73620000
13	40280000	40550000
13	37000000	37360000
13	30340000	30700000
13	36560000	36840000
13	43160000	43650000
13	30700000	31190000
13	27050000	27280000
13	106700000	107190000
13	75880000	76120000
13	111570000	111720000
13	22900000	23310000
13	31440000	31620000
13	98790000	99070000
13	41330000	41510000
13	45050000	45550000
13	109580000	109790000
13	86030000	86380000
13	26750000	27040000
13	33910000	34120000
13	49350000	49790000
13	100320000	100550000
13	25800000	25960000
13	21070000	21500000
13	76450000	77050000
13	113910000	114090000
13	101800000	102130000
13	50700000	51120000
13	102150000	102420000
13	31030000	31190000
13	59930000	60240000
13	67810000	68000000
13	83590000	83970000
13	61020000	61220000
13	33250000	33680000
13	25320000	25570000
13	67500000	67800000
13	100900000	101180000
13	29070000	29220000
13	60510000	60750000
13	109260000	109550000
13	42880000	43150000
13	21280000	21500000
13	49350000	49540000
13	25140000	25310000
13	30710000	31030000
13	41510000	41640000
13	28400000	28570000
13	64750000	64960000
13	111330000	111530000
13	60260000	60490000
13	74710000	74870000
13	108320000	108530000
13	49550000	49740000
13	42240000	42460000
13	21070000	21280000
13	59570000	59780000
13	90960000	91220000
13	111740000	111900000
13	109800000	110040000
13	39670000	39890000
13	83170000	83360000
13	22480000	22800000
13	28700000	28860000
13	28890000	29060000
13	32900000	33150000
13	100730000	100890000
13	108030000	108300000
13	101190000	101350000
13	105850000	106120000
13	99500000	99730000
13	43680000	43880000
13	99340000	99500000
13	77920000	78080000
13	48180000	48350000
13	94370000	94530000
14	27610000	28840000
14	39940000	41900000
14	42520000	43640000
14	82340000	83130000
14	54890000	55280000
14	58050000	58470000
14	55650000	56150000
14	78450000	79020000
14	72450000	72830000
14	56980000	57850000
14	78280000	79280000
14	104590000	105100000
14	105220000	105550000
14	65560000	66450000
14	50630000	51360000
14	55510000	55900000
14	51710000	52460000
14	66860000	67620000
14	96570000	96750000
14	99950000	100140000
14	57100000	57660000
14	61750000	61920000
14	69420000	69580000
14	50080000	50310000
14	37690000	38230000
14	95890000	96030000
14	26630000	27400000
14	57920000	58540000
14	70050000	70240000
14	23020000	23380000
14	20880000	21170000
14	62630000	63770000
14	72350000	72900000
14	64960000	65450000
14	52460000	52610000
14	60070000	60390000
14	104020000	104190000
14	99950000	100410000
14	64810000	65430000
14	34290000	34780000
14	31920000	33030000
14	24580000	24920000
14	70530000	71060000
14	31380000	31880000
14	61920000	62230000
14	21670000	22040000
14	95150000	95880000
14	38370000	39100000
14	73600000	74110000
14	64800000	64970000
14	70270000	70510000
14	36350000	36960000
14	29200000	30000000
14	102220000	102420000
14	48930000	49650000
14	86540000	87490000
14	67610000	67830000
14	50320000	50580000
14	88390000	88850000
14	91970000	92500000
14	45580000	45740000
14	30010000	30760000
14	87630000	88130000
14	100430000	100700000
14	73610000	73960000
14	37700000	38360000
14	39520000	39910000
14	71560000	72230000
14	102870000	103460000
14	24070000	24410000
14	50630000	51010000
14	52610000	53180000
14	62340000	62610000
14	67880000	68040000
14	75770000	75980000
14	55030000	55250000
14	25260000	25630000
14	93320000	93650000
14	75330000	75580000
14	89490000	90430000
14	100170000	100380000
14	55490000	55660000
14	103530000	103800000
14	92590000	93260000
14	72980000	73180000
14	24420000	24590000
14	74150000	74530000
14	64980000	65120000
14	72970000	73430000
14	91330000	91780000
14	97010000	97380000
14	74550000	74950000
14	65120000	65410000
14	90740000	91220000
14	101550000	102140000
14	96020000	96460000
14	105550000	105830000
14	31620000	31830000
14	67850000	68260000
14	79390000	80490000
14	37080000	37640000
14	59590000	59930000
14	56160000	56950000
14	73960000	74130000
14	93660000	94100000
14	58940000	59520000
14	80520000	81350000
14	60790000	61060000
14	52770000	52950000
14	64250000	64800000
14	104200000	104510000
14	45360000	45750000
14	81420000	81670000
14	35900000	36290000
14	54000000	54820000
14	83750000	84580000
14	96750000	96920000
14	34790000	35010000
14	68400000	68710000
14	69620000	69940000
14	61490000	61730000
14	20190000	20430000
14	55900000	56150000
14	21450000	21620000
14	74170000	74360000
14	76150000	76460000
14	90430000	90720000
14	35590000	35890000
14	105360000	105550000
14	103190000	103400000
14	101720000	102090000
14	100850000	101330000
14	81700000	81930000
14	79420000	79730000
14	23590000	23770000
14	45370000	45580000
14	51420000	51700000
14	68290000	69310000
14	53250000	53540000
14	63830000	64240000
14	71270000	71480000
14	56580000	56820000
14	31960000	32500000
14	74770000	74960000
14	35030000	35560000
14	23400000	23580000
14	55660000	55900000
14	51010000	51340000
14	61080000	61750000
14	63840000	64050000
14	77140000	77320000
14	39130000	39480000
14	76500000	76860000
14	52250000	52450000
14	49890000	50050000
14	77580000	77770000
14	73760000	73950000
14	92930000	93160000
14	94390000	94650000
14	50780000	51000000
14	63610000	63800000
14	102560000	102800000
14	65630000	65880000
14	38440000	38670000
14	71600000	71790000
14	55910000	56040000
14	68050000	68210000
14	74560000	74760000
14	77920000	78220000
14	68710000	69300000
14	31400000	31600000
14	51740000	52190000
14	37710000	38060000
14	37410000	37620000
14	89080000	89490000
14	35080000	35250000
14	24920000	25150000
14	91770000	91900000
14	74960000	75310000
14	103800000	103980000
14	100850000	101120000
14	58710000	58900000
14	23030000	23240000
14	30780000	31010000
14	58950000	59110000
14	99740000	99900000
14	61090000	61450000
14	93660000	93820000
14	86090000	86530000
14	97040000	97220000
14	33040000	33490000
14	38180000	38360000
14	30480000	30710000
14	57650000	57890000
14	56180000	56560000
14	50590000	50770000
14	22600000	22850000
14	55280000	55470000
14	64500000	64780000
14	91640000	91770000
14	32730000	33030000
14	100710000	100850000
14	31160000	31370000
14	30020000	30450000
14	39640000	39820000
14	101120000	101310000
14	91980000	92320000
14	21170000	21440000
14	65890000	66230000
14	94670000	95020000
14	38670000	39070000
14	94120000	94360000
14	52610000	52750000
14	96030000	96250000
14	89500000	89660000
14	58540000	58670000
14	92620000	92920000
14	102830000	102990000
14	93820000	94080000
14	22850000	23010000
14	32530000	32720000
14	73610000	73760000
14	64260000	64480000
14	70550000	70790000
14	85670000	85990000
14	54640000	54800000
14	52960000	53160000
14	74370000	74530000
14	95190000	95460000
14	30180000	30410000
14	73190000	73380000
14	83530000	83720000
14	71070000	71260000
14	76880000	77130000
14	81100000	81290000
14	102420000	102560000
14	53790000	54010000
14	23240000	23390000
14	101370000	101540000
14	26890000	27090000
14	29470000	29700000
14	64100000	64250000
14	53540000	53760000
14	79740000	80020000
14	73430000	73600000
14	89700000	89880000
14	92330000	92500000
14	101550000	101720000
14	54440000	54640000
15	21880000	22590000
15	53100000	55460000
15	27290000	28330000
15	54230000	55260000
15	54220000	55440000
15	28360000	28540000
15	48740000	49110000
15	64460000	64990000
15	47470000	48280000
15	93330000	93570000
15	25780000	26230000
15	25730000	26380000
15	81720000	82270000
15	99190000	99630000
15	49510000	50440000
15	85810000	86280000
15	98980000	99790000
15	59230000	59840000
15	85180000	85480000
15	93630000	94680000
15	99030000	99640000
15	55780000	56560000
15	53150000	53900000
15	45410000	45910000
15	82340000	82510000
15	91560000	92640000
15	90280000	90440000
15	29960000	30380000
15	98400000	98970000
15	83210000	83430000
15	98410000	98830000
15	60620000	60810000
15	75280000	75630000
15	86270000	86400000
15	32930000	33300000
15	99630000	99790000
15	40820000	41660000
15	84260000	84770000
15	83210000	83670000
15	100380000	101130000
15	85790000	86390000
15	29420000	29860000
15	89440000	89740000
15	57850000	58480000
15	101550000	101820000
15	78230000	78400000
15	33520000	34000000
15	50720000	51220000
15	73580000	74090000
15	68840000	68980000
15	64450000	64680000
15	61440000	62000000
15	38990000	39890000
15	74230000	74640000
15	78200000	78570000
15	100460000	100880000
15	90810000	91490000
15	59440000	59810000
15	101140000	101550000
15	97160000	97760000
15	57630000	57840000
15	64980000	65420000
15	77310000	77840000
15	95780000	96890000
15	74390000	74640000
15	91570000	91810000
15	89000000	89420000
15	88160000	88790000
15	41190000	41340000
15	34900000	35250000
15	75650000	76140000
15	90180000	90780000
15	22830000	23030000
15	39890000	40070000
15	69330000	69740000
15	72560000	72930000
15	77870000	78170000
15	45710000	45940000
15	47460000	48610000
15	66990000	67160000
15	56760000	57620000
15	91190000	91480000
15	39890000	40310000
15	68530000	69240000
15	89580000	89730000
15	81560000	81710000
15	26540000	27080000
15	44110000	44840000
15	38260000	38700000
15	78590000	78730000
15	69760000	70860000
15	35320000	35770000
15	92640000	93280000
15	90840000	91040000
15	49760000	50350000
15	67630000	68140000
15	66860000	67180000
15	74920000	75070000
15	85830000	86030000
15	45110000	45390000
15	40330000	40500000
15	48630000	49470000
15	80160000	80620000
15	49150000	49290000
15	76470000	77190000
15	44860000	45090000
15	85490000	85730000
15	25540000	25700000
15	63910000	64390000
15	66610000	66800000
15	67220000	67550000
15	65900000	66170000
15	79200000	79530000
15	52550000	52860000
15	60860000	61370000
15	94690000	94880000
15	99800000	100270000
15	101840000	102180000
15	99000000	99190000
15	59980000	60610000
15	73840000	74000000
15	79300000	79530000
15	89000000	89170000
15	58510000	59180000
15	55470000	55740000
15	78860000	79040000
15	61440000	62130000
15	34520000	34670000
15	80730000	80860000
15	42470000	42770000
15	64170000	64370000
15	41720000	42120000
15	70950000	71180000
15	63410000	63900000
15	71190000	71740000
15	57180000	57600000
15	62150000	62360000
15	44150000	44520000
15	49140000	49450000
15	34340000	34520000
15	68990000	69220000
15	80700000	81280000
15	69540000	69710000
15	49520000	49720000
15	31480000	31790000
15	40070000	40300000
15	42990000	43240000
15	52240000	52530000
15	100460000	100780000
15	83890000	84240000
15	38720000	38990000
15	74650000	74910000
15	37450000	38190000
15	73080000	73380000
15	31620000	31790000
15	48300000	48610000
15	52540000	53050000
15	98830000	98970000
15	50960000	51200000
15	51440000	51720000
15	41190000	41630000
15	83680000	83880000
15	64710000	64970000
15	74920000	75250000
15	89190000	89420000
15	65000000	65290000
15	35370000	35560000
15	79620000	80140000
15	80150000	80310000
15	98430000	98660000
15	81290000	81700000
15	50440000	50630000
15	101420000	101550000
15	68140000	68510000
15	51920000	52090000
15	63060000	63340000
15	80150000	80490000
15	52840000	53030000
15	75650000	75980000
15	68540000	68840000
15	89880000	90120000
15	63570000	63900000
15	33300000	33450000
15	63580000	63730000
15	48780000	48940000
15	89740000	89880000
15	44560000	44830000
15	23890000	24130000
15	59450000	59700000
15	72120000	72470000
15	43480000	43620000
15	56540000	56730000
15	44190000	44360000
15	49290000	49450000
15	57430000	57610000
15	40570000	40730000
15	37180000	37430000
15	66210000	66580000
15	90440000	90640000
15	25930000	26190000
15	62660000	63040000
15	100110000	100250000
15	94520000	94680000
15	71270000	71410000
15	81080000	81270000
15	99940000	100110000
15	39590000	39880000
15	70390000	70790000
15	34020000	34320000
15	42260000	42450000
15	35580000	35770000
15	99460000	99620000
15	83510000	83660000
15	69770000	70010000
15	48630000	49110000
15	90640000	90810000
15	71400000	71730000
15	78410000	78570000
15	45440000	45700000
15	63750000	63900000
15	99190000	99440000
15	68140000	68340000
15	59240000	59430000
15	71740000	72040000
15	63360000	63570000
15	29440000	29710000
15	69330000	69540000
15	73590000	73830000
15	95560000	95790000
15	96590000	96870000
15	86060000	86260000
15	99190000	99320000
15	79050000	79190000
15	76240000	76440000
15	67750000	68120000
15	92380000	92630000
15	39460000	39880000
15	55780000	55940000
15	69770000	70370000
15	80500000	80690000
15	42790000	42980000
15	75070000	75250000
15	41340000	41580000
15	40860000	41190000
15	41020000	41190000
15	39000000	39420000
15	39460000	39600000
15	31200000	31440000
15	76470000	76640000
15	74010000	74210000
15	65290000	65450000
15	91840000	92130000
15	25210000	25370000
15	73380000	73560000
15	91040000	91170000
15	35820000	36050000
15	62410000	62620000
15	47570000	47780000
15	88200000	88480000
15	33130000	33290000
15	55940000	56120000
15	56390000	56540000
15	48940000	49110000
15	46370000	46600000
15	51220000	51420000
15	88820000	88990000
15	80320000	80480000
15	49770000	49920000
15	57210000	57430000
15	50740000	50950000
15	61200000	61360000
15	85350000	85480000
15	79690000	79890000
15	36510000	36780000
15	67550000	67730000
15	58910000	59060000
15	70790000	70950000
16	33320000	33970000
16	5170000	8450000
16	87980000	88640000
16	34170000	35280000
16	75700000	77210000
16	28840000	28970000
16	52350000	53000000
16	53060000	53530000
16	4530000	5150000
16	17710000	18120000
16	70350000	70710000
16	31520000	31950000
16	69170000	69370000
16	85130000	85770000
16	84540000	85070000
16	73320000	74040000
16	83980000	84530000
16	24530000	25240000
16	8760000	8890000
16	75290000	75450000
16	52190000	53000000
16	47010000	48230000
16	85280000	85690000
16	50990000	52070000
16	72510000	73280000
16	50030000	50860000
16	740000	1340000
16	14360000	14660000
16	66920000	67510000
16	15830000	16300000
16	19710000	19900000
16	89350000	89600000
16	2030000	2210000
16	58530000	58770000
16	10840000	11030000
16	83960000	84110000
16	2310000	2570000
16	46660000	46990000
16	68390000	69170000
16	66920000	67230000
16	27590000	28100000
16	74330000	74700000
16	85840000	86070000
16	69790000	70150000
16	23710000	24520000
16	87420000	87790000
16	67530000	67710000
16	30430000	30670000
16	51140000	51800000
16	74700000	75190000
16	64070000	65040000
16	88880000	89280000
16	57560000	58180000
16	19930000	20420000
16	30710000	30960000
16	3930000	4400000
16	3720000	4460000
16	69410000	69740000
16	69800000	69990000
16	81920000	82280000
16	58340000	58530000
16	74490000	74690000
16	74990000	75190000
16	24550000	24810000
16	87800000	87980000
16	57310000	57550000
16	8980000	9230000
16	65150000	66380000
16	53070000	53320000
16	1130000	1300000
16	70560000	70690000
16	50240000	50400000
16	19560000	19910000
16	27160000	27490000
16	20030000	20320000
16	1840000	2010000
16	84530000	84770000
16	30960000	31200000
16	20810000	21140000
16	19090000	19520000
16	10600000	11030000
16	77260000	77630000
16	28100000	28240000
16	2720000	3020000
16	11040000	11350000
16	86320000	86550000
16	89610000	89760000
16	57570000	58050000
16	68100000	68270000
16	68000000	68280000
16	48270000	48670000
16	29640000	29800000
16	84780000	85010000
16	11990000	12180000
16	74710000	74930000
16	3070000	3230000
16	72150000	72510000
16	81420000	81770000
16	48720000	49400000
16	49440000	49980000
16	71700000	72050000
16	75470000	75660000
16	51800000	52030000
16	74050000	74320000
16	11490000	11820000
16	66390000	66910000
16	77700000	78030000
16	70380000	70560000
16	29820000	30040000
16	14010000	14330000
16	67270000	67510000
16	1390000	1820000
16	68390000	68880000
16	3230000	3550000
16	80540000	80910000
16	58240000	58530000
16	29110000	29280000
16	55930000	56380000
16	57580000	57770000
16	78140000	78300000
16	71410000	71670000
16	50050000	50400000
16	85680000	85840000
16	68900000	69160000
16	68390000	68560000
16	56510000	56770000
16	430000	580000
16	89760000	89950000
16	64620000	65020000
16	86600000	86840000
16	86590000	87350000
16	83490000	83840000
16	87100000	87340000
16	24080000	24520000
16	23740000	24050000
16	4740000	5150000
16	72820000	73280000
16	860000	1100000
16	31220000	31460000
16	82630000	83250000
16	4880000	5010000
16	66390000	66640000
16	26830000	27120000
16	80030000	80410000
16	50410000	50860000
16	15510000	15700000
16	81040000	81390000
16	85140000	85290000
16	57780000	58040000
16	86090000	86560000
16	70170000	70320000
16	84220000	84520000
16	17260000	17570000
16	56820000	57220000
16	10600000	10830000
16	65010000	65160000
16	270000	420000
16	82310000	82610000
16	82660000	82790000
16	55740000	55900000
16	23180000	23420000
16	27800000	28090000
16	4480000	4690000
16	58040000	58220000
16	72860000	73090000
16	80170000	80360000
16	53350000	53530000
16	23460000	23690000
16	65990000	66310000
16	86100000	86250000
16	57780000	57920000
16	10340000	10590000
16	67710000	67840000
16	72540000	72820000
16	12180000	12340000
16	66640000	66910000
16	31540000	31710000
16	12180000	12530000
16	27600000	27800000
16	3740000	3950000
16	3550000	3730000
16	4310000	4460000
16	59490000	59770000
16	64110000	64520000
16	47190000	47490000
16	47010000	47180000
16	56830000	57100000
16	53730000	53930000
16	73100000	73270000
16	48900000	49130000
16	86870000	87090000
16	66640000	66770000
16	1500000	1660000
16	51400000	51640000
17	21510000	22270000
17	20260000	20900000
17	34930000	35620000
17	44090000	44280000
17	53910000	54870000
17	5660000	6330000
17	30270000	30690000
17	57790000	57970000
17	25520000	25970000
17	47480000	48100000
17	42820000	42970000
17	48220000	48430000
