chromosome	start	end
14	72440000	72880000
14	72960000	73440000
14	73520000	74520000
14	74800000	76160000
14	76160000	76840000
14	77320000	77600000
14	77600000	78320000
14	78320000	79200000
14	79360000	81360000
14	81360000	82000000
14	82320000	88120000
14	88400000	88880000
14	88960000	90480000
14	90720000	91280000
14	91280000	91960000
14	91960000	92520000
14	92560000	93280000
14	93400000	93680000
14	94440000	94680000
14	94720000	97000000
14	97040000	99920000
14	99920000	102160000
14	102160000	102840000
14	102840000	103920000
14	104040000	104480000
14	104560000	105960000
14	106040000	107349540
15	20000000	22600000
15	22640000	23200000
15	23600000	28360000
15	28920000	30400000
15	30560000	32480000
15	32920000	34160000
15	34280000	35280000
15	35480000	38200000
15	38240000	38640000
15	38720000	39000000
15	39000000	40080000
15	40320000	40760000
15	40760000	42440000
15	42560000	43960000
15	44120000	45960000
15	46000000	48440000
15	48640000	49040000
15	49080000	50600000
15	50960000	51240000
15	51440000	51760000
15	51800000	53080000
15	53080000	55440000
15	55480000	57840000
15	58440000	59080000
15	59240000	59960000
15	59960000	60760000
15	60800000	62160000
15	62160000	62600000
15	62640000	63080000
15	63400000	64400000
15	64440000	65600000
15	65800000	66800000
15	66840000	67600000
15	67720000	68520000
15	68960000	69240000
15	69240000	71200000
15	71320000	71760000
15	72560000	72920000
15	72960000	74080000
15	74200000	74640000
15	74640000	75280000
15	75280000	76200000
15	76440000	78160000
15	78200000	79040000
15	79280000	79520000
15	79560000	80560000
15	80680000	82600000
15	83200000	83880000
15	83880000	84760000
15	85040000	85760000
15	85800000	86360000
15	86400000	89000000
15	89000000	90040000
15	90160000	91600000
15	91600000	92680000
15	92800000	93280000
15	93280000	93560000
15	93560000	94880000
15	95240000	98360000
15	98360000	98800000
15	98920000	99640000
15	99760000	100320000
15	100400000	101160000
15	101160000	102531392
16	40000	2600000
16	3080000	3560000
16	3560000	5160000
16	5160000	8280000
16	8520000	10320000
16	10360000	10840000
16	11040000	12160000
16	12200000	13960000
16	13960000	14800000
16	15040000	16360000
16	16520000	18280000
16	18760000	19440000
16	19520000	19920000
16	20000000	20600000
16	20760000	21440000
16	21480000	22600000
16	22600000	23480000
16	23640000	24520000
16	24520000	25280000
16	25280000	27120000
16	27160000	28640000
16	28800000	29440000
16	29600000	30080000
16	30280000	32080000
16	32240000	33800000
16	33880000	34040000
16	34160000	35320000
16	46440000	48240000
16	48320000	48720000
16	48800000	50000000
16	50040000	50880000
16	51280000	52000000
16	52160000	52920000
16	53000000	56400000
16	56440000	58800000
16	58800000	63200000
16	63440000	66400000
16	66400000	68280000
16	68560000	69360000
16	69400000	70000000
16	70840000	71240000
16	71440000	72040000
16	72160000	74320000
16	74320000	75160000
16	75200000	75840000
16	75840000	77200000
16	77280000	77680000
16	77680000	78040000
16	78080000	81000000
16	81000000	82000000
16	82280000	83720000
16	83840000	85040000
16	85080000	85840000
16	85840000	86080000
16	86080000	86600000
16	86600000	87800000
16	87960000	88400000
16	88640000	89280000
16	89320000	90354753
17	0	880000
17	960000	2600000
17	2640000	3560000
17	3560000	4000000
17	4040000	4800000
17	5080000	5400000
17	5400000	6920000
17	6920000	7120000
17	7120000	8240000
17	8280000	9480000
17	9640000	10760000
17	10800000	12760000
17	13120000	15520000
17	15920000	17200000
17	17240000	18960000
17	19120000	19800000
17	19880000	20240000
17	20360000	21560000
17	21640000	22280000
17	25240000	25960000
17	25960000	26640000
17	26960000	28360000
17	28440000	29000000
17	29200000	30560000
17	30760000	33280000
17	33280000	34160000
17	34240000	34520000
17	34880000	36280000
17	36440000	38760000
17	38800000	39880000
17	40040000	40720000
17	40720000	43160000
17	43280000	43480000
17	43680000	43960000
17	44040000	44400000
17	44760000	47000000
17	47360000	48400000
17	48600000	49360000
17	49360000	52920000
17	52960000	54880000
17	54880000	55920000
17	55920000	56560000
17	56600000	57160000
17	57360000	58080000
17	58080000	58760000
17	58760000	60320000
17	60480000	61920000
17	61960000	62760000
17	62840000	63160000
17	63200000	64160000
17	64200000	65080000
17	65320000	65720000
17	65920000	66520000
17	66520000	67280000
17	67480000	68560000
17	68600000	70560000
17	70640000	71400000
17	71400000	72200000
17	72360000	74720000
17	74760000	77040000
17	77080000	77560000
17	77680000	79680000
17	80160000	81195210
18	0	2560000
18	2560000	3240000
18	3240000	4040000
18	4080000	6840000
18	7200000	8440000
18	8600000	9040000
18	9560000	10600000
18	10600000	11600000
18	11680000	12240000
18	12280000	12960000
18	13160000	15440000
18	18480000	20320000
18	20360000	21800000
18	22040000	24160000
18	25200000	28840000
18	29080000	31560000
18	32400000	34480000
18	34720000	39520000
18	39640000	41040000
18	41200000	43160000
18	43240000	43680000
18	43680000	44320000
18	44560000	45280000
18	45280000	47000000
18	47080000	48040000
18	48040000	51680000
18	51680000	54280000
18	54360000	55240000
18	55240000	55840000
18	56120000	57080000
18	57120000	59160000
18	59200000	60680000
18	60680000	61160000
18	61160000	61680000
18	61720000	63680000
18	64840000	66360000
18	66520000	68160000
18	68160000	71680000
18	71760000	72240000
18	72280000	74080000
18	74080000	74480000
18	74480000	75440000
18	75440000	77080000
18	77120000	78077248
19	80000	3480000
19	3720000	4480000
19	4680000	5680000
19	5760000	7040000
19	7040000	8640000
19	8840000	10520000
19	10560000	13040000
19	13080000	14600000
19	14640000	15720000
19	15720000	17400000
19	17600000	18480000
19	18560000	19120000
19	19640000	22040000
19	22480000	24640000
19	27720000	29200000
19	30080000	33080000
19	33640000	34640000
19	34640000	34920000
19	35200000	36240000
19	36680000	38360000
19	38360000	38880000
19	38880000	39440000
19	39480000	42440000
19	42600000	43880000
19	43920000	45080000
19	45400000	46760000
19	47120000	48320000
19	48440000	49080000
19	49120000	50560000
19	50640000	51520000
19	51800000	52200000
19	52240000	54200000
19	54320000	54600000
19	54600000	56200000
19	56280000	57600000
19	57680000	59128983
20	40000	3000000
20	3680000	5440000
20	5480000	6080000
20	6120000	7320000
20	7920000	8760000
20	9400000	11560000
20	11560000	13960000
20	14080000	16760000
20	17440000	18040000
20	18320000	20000000
20	20040000	20600000
20	20800000	21680000
20	21680000	23640000
20	23840000	26320000
20	29400000	31880000
20	32000000	32720000
20	32840000	33400000
20	33400000	34560000
20	34560000	35040000
20	35160000	35560000
20	35720000	37160000
20	37240000	37680000
20	37720000	40320000
20	40400000	42040000
20	42040000	42720000
20	42800000	44440000
20	44600000	45120000
20	45120000	45360000
20	45360000	46280000
20	46280000	47240000
20	47240000	47560000
20	47920000	48560000
20	48560000	49320000
20	49400000	49960000
20	50000000	50680000
20	50800000	52160000
20	52160000	53280000
20	53360000	54720000
20	54800000	56800000
20	56800000	58120000
20	58120000	60520000
20	60560000	61920000
20	62080000	63025520
21	9400000	11200000
21	14320000	18680000
21	18760000	19320000
21	19960000	22080000
21	22360000	24160000
21	25200000	26760000
21	26920000	28120000
21	28160000	30320000
21	30440000	30760000
21	30840000	31280000
21	31600000	33000000
21	33040000	33640000
21	33720000	34560000
21	34560000	35000000
21	35280000	35760000
21	35760000	37760000
21	37800000	38320000
21	38440000	38960000
21	39040000	40880000
21	40880000	42480000
21	42480000	43960000
21	43960000	44320000
21	44320000	45200000
21	45200000	46320000
21	46360000	48129895
22	16040000	18000000
22	18040000	18720000
22	18960000	20320000
22	20680000	21480000
22	21800000	24320000
22	24320000	25000000
22	25240000	26760000
22	26760000	27080000
22	27080000	28240000
22	28240000	28960000
22	29000000	29680000
22	29680000	30480000
22	30520000	30960000
22	31000000	31840000
22	32360000	35600000
22	35640000	36920000
22	36920000	38000000
22	38400000	39000000
22	39080000	40440000
22	40440000	41240000
22	41320000	41680000
22	41760000	42040000
22	42040000	42360000
22	42360000	42960000
22	43000000	43560000
22	43600000	45160000
22	45520000	45840000
22	46000000	46360000
22	46520000	46760000
22	46760000	50600000
22	50720000	51304566
23	2680000	3760000
23	3880000	7920000
23	7960000	10120000
23	10160000	12760000
23	12760000	13520000
23	13520000	14080000
23	14080000	15320000
23	15320000	16720000
23	16920000	18240000
23	18400000	19360000
23	19560000	20480000
23	20520000	25200000
23	25320000	31720000
23	34480000	36920000
23	37320000	40400000
23	40480000	41000000
23	41400000	43640000
23	43680000	45040000
23	45360000	46280000
23	46680000	47920000
23	48440000	49200000
23	49640000	52120000
23	53000000	55080000
23	56760000	58560000
23	61720000	64720000
23	64760000	67200000
23	67400000	69280000
23	70200000	70920000
23	71200000	71440000
23	72200000	73800000
23	73920000	76640000
23	76760000	78560000
23	80000000	80680000
23	80960000	83080000
23	84320000	88480000
23	91440000	99560000
23	99880000	103480000
23	103680000	107400000
23	108680000	113480000
23	114480000	114960000
23	115360000	117440000
23	117440000	119680000
23	120120000	122560000
23	122720000	128520000
23	128600000	130080000
23	130880000	131800000
23	133560000	136160000
23	136440000	139680000
23	139880000	146280000
23	146920000	148560000
23	149080000	150280000
23	150280000	151880000
23	152040000	154960000
